1;66422662;99.2
1;66422704;99.7
1;66422791;99.2
1;66422841;99.7
1;66422993;99.2
1;66423107;99.7
1;66423538;99.2
1;66423570;99.8
1;66423838;99.2
1;66423993;98.7
1;66424061;99.2
1;66424085;99.7
1;66424235;99.2
1;66424313;99.7
1;66424407;99.2
1;66424454;98.7
1;66424494;98.1
1;66424604;97.6
1;66424654;97.1
1;66424684;96.5
1;66424812;97.1
1;66424888;96.5
1;66424950;97.0
1;66424978;97.5
1;66425007;98.1
1;66425103;98.6
1;66425245;99.1
1;66425265;99.6
1;66428012;99.1
1;66428040;98.6
1;66428118;98.1
1;66428232;97.5
1;66428577;98.1
1;66428611;98.6
1;66428641;99.2
1;66428673;99.7
1;66430833;99.2
1;66430849;99.7
1;66431041;99.1
1;66431067;98.6
1;66431282;99.1
1;66431306;99.6
1;66436228;0
1;66436254;100
1;66436256;0
1;66436258;10
1;66436260;17.5
1;66436262;19.9
1;66436264;22.3
1;66436266;24.7
1;66436268;27.1
1;66436270;28.9
1;66436273;31.3
1;66436275;33.7
1;66436277;36.1
1;66436279;37.9
1;66436281;39.3
1;66436283;40.9
1;66436285;42.0
1;66436287;43.3
1;66436289;44.5
1;66436291;45.6
1;66436293;46.7
1;66436295;48.3
1;66436297;49.6
1;66436299;50.3
1;66436301;52.0
1;66436303;53.1
1;66436305;54.1
1;66436307;54.8
1;66436309;55.6
1;66436311;56.3
1;66436313;57.4
1;66436315;58.4
1;66436317;61.3
1;66436319;62.1
1;66436321;64.0
1;66436323;65.1
1;66436325;66.6
1;66436327;68.0
1;66436329;69.3
1;66436331;70.6
1;66436333;71.9
1;66436335;72.9
1;66436337;75.0
1;66436339;76.6
1;66436341;77.9
1;66436343;80.3
1;66436345;82.0
1;66436347;84.2
1;66436349;86.0
1;66436351;89.1
1;66436353;91.3
1;66436355;92.9
1;66436357;95.3
1;66436359;97.4
1;66436361;99.8
1;66437446;96.7
1;66437448;97.4
1;66437450;98.2
1;66437452;98.9
1;66437454;99.6
1;66438117;99.1
1;66438123;99.8
1;66438188;96.9
1;66438190;94.3
1;66438192;96.6
1;66438194;99.8
1;66438640;97.7
1;66438646;98.6
1;66438648;99.3
1;66438652;100.0
1;66439436;96.4
1;66439438;92.4
1;66439448;93.2
1;66439456;93.7
1;66439506;0
1;66439514;100
1;66445208;0
1;66445865;5
1;66445867;8.2
1;66445869;15.6
1;66445871;18.6
1;66445873;20.4
1;66445875;17.2
1;66445877;19.3
1;66445879;23.0
1;66445881;23.8
1;66445883;27.5
1;66445885;29.8
1;66445887;33.3
1;66445889;35.7
1;66445891;37.1
1;66445893;38.6
1;66445897;40.3
1;66445899;41.6
1;66445901;43.4
1;66445903;45.1
1;66445905;46.9
1;66445907;48.6
1;66445909;49.9
1;66445911;52.1
1;66445913;53.5
1;66445915;55.2
1;66445917;56.5
1;66445919;58.7
1;66445921;60.0
1;66445923;61.8
1;66445925;63.1
1;66445927;65.3
1;66445929;66.6
1;66445931;68.4
1;66445933;70.1
1;66445935;71.9
1;66445937;73.6
1;66445939;75.0
1;66445941;76.7
1;66445943;78.5
1;66445945;80.2
1;66445947;81.5
1;66445949;83.3
1;66445951;85.1
1;66445953;86.8
1;66445955;88.6
1;66445957;89.9
1;66445959;85.9
1;66445961;83.3
1;66445963;89.7
1;66445965;79.7
1;66445969;87.4
1;66445971;81.6
1;66445973;84.0
1;66445975;0
1;66481939;100
1;66486016;0
1;66496441;100
1;66499249;5
1;66499251;10
1;66499253;17.9
1;66499255;19.7
1;66499257;22.1
1;66499259;23.9
1;66499261;26.9
1;66499263;28.7
1;66499265;29.3
1;66499267;30.5
1;66499269;32.6
1;66499272;35.4
1;66499274;36.0
1;66499276;38.4
1;66499280;40.2
1;66499282;40.7
1;66499284;42.5
1;66499286;43.3
1;66499288;45.3
1;66499290;46.2
1;66499292;47.9
1;66499294;49.3
1;66499296;50.3
1;66499298;51.1
1;66499300;52.6
1;66499302;54.5
1;66499304;56.7
1;66499306;59.5
1;66499308;61.6
1;66499310;62.9
1;66499312;65.1
1;66499314;68.8
1;66499318;69.9
1;66499320;73.2
1;66499322;77.6
1;66499326;81.1
1;66499328;79.2
1;66499330;84.2
1;66499332;87.4
1;66499334;89.5
1;66499336;90.4
1;66499338;93.9
1;66499340;92.9
1;66499342;94.8
1;66499344;97.1
1;66499346;99.7
1;66499350;96.7
1;66499352;93.0
1;66499354;91.8
1;66499358;90.9
1;66499362;90.0
1;66499364;91.3
1;66499368;91.9
1;66499370;93.3
1;66499376;94.1
1;66499480;94.7
1;66499502;95.3
1;66499512;95.8
1;66499518;96.4
1;66499526;97.1
1;66499534;97.6
1;66499536;98.1
1;66499542;99.0
1;66499546;99.6
1;66499823;99.0
1;66499829;98.4
1;66499839;97.8
1;66499851;97.2
1;66499879;96.7
1;66500191;97.2
1;66500255;96.4
1;66500259;96.9
1;66500466;96.4
1;66500526;95.9
1;66500590;96.4
1;66500616;95.9
1;66500646;95.3
1;66500736;95.9
1;66500770;95.3
1;66501089;95.8
1;66501141;96.4
1;66501351;95.8
1;66501375;95.3
1;66501409;95.8
1;66501427;96.5
1;66501646;97.0
1;66501694;96.5
1;66501766;97.0
1;66501858;96.5
1;66501978;97.0
1;66502493;96.5
1;66502712;97.0
1;66502742;97.6
1;66502804;97.0
1;66503237;97.5
1;66503279;97.0
1;66503359;97.5
1;66503457;97.0
1;66503669;97.6
1;66503768;97.0
1;66503840;97.6
1;66503880;98.1
1;66503914;98.6
1;66503934;98.0
1;66503966;97.5
1;66504068;98.1
1;66504110;97.6
1;66504264;97.1
1;66504323;97.6
1;66504383;97.1
1;66504579;96.5
1;66504613;96.0
1;66504681;96.6
1;66504781;96.1
1;66504855;96.6
1;66504908;97.1
1;66504988;96.6
1;66505108;97.2
1;66505406;96.5
1;66505447;97.0
1;66505561;96.5
1;66505763;96.0
1;66505984;96.5
1;66506148;97.0
1;66506300;96.5
1;66506314;96.0
1;66506326;95.4
1;66506346;94.8
1;66506376;95.3
1;66506404;95.9
1;66506430;96.4
1;66506440;97.1
1;66506452;97.6
1;66506468;98.2
1;66506484;98.7
1;66506505;99.2
1;66506557;99.8
1;66506733;0
1;66506785;100
1;66511044;0
1;66558709;100
1;66565082;0
1;66565092;100
1;66566773;4.8
1;66566775;10
1;66566777;17.9
1;66566779;19.7
1;66566781;22.1
1;66566783;23.9
1;66566785;26.9
1;66566787;28.7
1;66566791;32.5
1;66566795;36.1
1;66566797;35.4
1;66566799;37.7
1;66566801;38.3
1;66566803;39.6
1;66566805;40.3
1;66566807;41.5
1;66566809;42.7
1;66566811;44.1
1;66566813;45.2
1;66566815;46.2
1;66566817;46.9
1;66566819;48.5
1;66566821;49.4
1;66566823;50.4
1;66566825;51.5
1;66566827;54.6
1;66566831;56.0
1;66566833;58.4
1;66566835;60.0
1;66566837;58.6
1;66566839;60.0
1;66566841;62.3
1;66566843;64.2
1;66566845;62.6
1;66566849;64.1
1;66566851;66.3
1;66566853;67.8
1;66566855;67.1
1;66566857;72.0
1;66566859;73.3
1;66566861;75.0
1;66566863;76.2
1;66566865;78.1
1;66566867;79.3
1;66566869;80.9
1;66566871;82.9
1;66566873;84.1
1;66566875;85.7
1;66566877;86.9
1;66566879;88.8
1;66566881;90.1
1;66566883;91.7
1;66566885;93.2
1;66566887;94.8
1;66566889;96.4
1;66566891;97.6
1;66566893;99.2
1;66566895;100
1;66566917;94.2
1;66566919;93.4
1;66566925;92.7
1;66566935;92.1
1;66566943;91.6
1;66566953;90.9
1;66566971;90.3
1;66566981;89.8
1;66566985;90.7
1;66566987;91.5
1;66566989;92.5
1;66566993;93.3
1;66566995;94.0
1;66566999;94.7
1;66567003;95.2
1;66567009;95.9
1;66567015;96.6
1;66567021;97.2
1;66567027;97.7
1;66567031;98.3
1;66567037;98.8
1;66567043;99.6
1;66567275;98.9
1;66567328;99.4
1;66567350;99.9
1;66567428;99.2
1;66567444;98.7
1;66567496;98.2
1;66567516;97.7
1;66567532;97.1
1;66567548;96.5
1;66567734;96.0
1;66567758;95.5
1;66567854;96.1
1;66569167;95.5
1;66569189;95.0
1;66569203;94.4
1;66569263;94.9
1;66569277;95.5
1;66569289;96.1
1;66569305;96.6
1;66569321;97.1
1;66569333;97.6
1;66569349;98.2
1;66569377;99.0
1;66569389;99.5
1;66569401;100
1;66569786;0
1;66569806;100
1;66574968;0
1;66579736;100
1;66580327;0
1;66580335;100
1;66582306;4.8
1;66582308;10
1;66582310;17.8
1;66582312;19.6
1;66582314;22.0
1;66582316;23.8
1;66582318;26.8
1;66582320;28.6
1;66582324;32.5
1;66582328;35.1
1;66582332;36.7
1;66582334;38.3
1;66582336;38.9
1;66582338;40.0
1;66582340;41.2
1;66582342;42.0
1;66582344;43.6
1;66582346;44.6
1;66582348;45.8
1;66582350;46.7
1;66582352;47.9
1;66582354;48.7
1;66582356;49.8
1;66582358;51.1
1;66582360;53.9
1;66582364;55.8
1;66582366;57.8
1;66582370;58.8
1;66582372;60.2
1;66582374;62.2
1;66582376;61.5
1;66582380;63.0
1;66582382;64.9
1;66582384;66.3
1;66582388;67.7
1;66582390;65.5
1;66582392;66.4
1;66582394;69.8
1;66582398;70.8
1;66582409;72.0
1;66582413;73.9
1;66582415;74.7
1;66582417;75.3
1;66582419;75.8
1;66582421;76.4
1;66582429;77.2
1;66582435;78.4
1;66582443;79.6
1;66582449;80.9
1;66582457;82.0
1;66582465;82.6
1;66582473;83.1
1;66582483;83.8
1;66582497;84.3
1;66582509;84.8
1;66582523;85.4
1;66582543;86.0
1;66582559;86.5
1;66582573;87.1
1;66582583;87.7
1;66582593;88.2
1;66582605;88.9
1;66582621;89.6
1;66582669;88.9
1;66582713;89.4
1;66582729;90.1
1;66582745;90.7
1;66582761;91.3
1;66582799;91.9
1;66582807;92.5
1;66582881;93.1
1;66582895;93.7
1;66582905;94.3
1;66582913;94.8
1;66582927;95.3
1;66582937;95.9
1;66582946;96.5
1;66582954;97.2
1;66582960;97.7
1;66582966;98.3
1;66582970;98.8
1;66582976;99.4
1;66582982;100.0
1;66583196;99.2
1;66583204;98.7
1;66583218;98.1
1;66583234;97.6
1;66583256;97.1
1;66583282;96.6
1;66583308;96.1
1;66583476;95.6
1;66583897;95.0
1;66584068;94.5
1;66584276;94.0
1;66584408;94.6
1;66584446;95.1
1;66584791;95.7
1;66584839;96.2
1;66584875;95.7
1;66585466;95.2
1;66585570;95.7
1;66585630;96.2
1;66585744;95.7
1;66585853;96.2
1;66585971;95.7
1;66586065;96.3
1;66586229;95.7
1;66586295;96.3
1;66586398;95.6
1;66586418;96.1
1;66586939;95.6
1;66587015;95.0
1;66587029;94.5
1;66587049;93.9
1;66587067;93.4
1;66587079;93.9
1;66587095;94.4
1;66587181;94.9
1;66587349;95.5
1;66587524;94.9
1;66587660;94.4
1;66588061;94.9
1;66588115;95.4
1;66588367;96.0
1;66588429;95.4
1;66588507;96.0
1;66589279;96.5
1;66589325;96.0
1;66589760;95.4
1;66589816;96.0
1;66589848;96.5
1;66589966;96.0
1;66590012;96.5
1;66590605;96.0
1;66590637;95.5
1;66590789;96.0
1;66590846;95.5
1;66591078;95.0
1;66591316;94.4
1;66591423;95.0
1;66591481;95.7
1;66591547;95.1
1;66591685;95.7
1;66591831;96.2
1;66591947;95.7
1;66592088;95.2
1;66592130;95.8
1;66592164;96.3
1;66592254;95.7
1;66592529;96.3
1;66592609;95.7
1;66592705;96.3
1;66592811;96.8
1;66592871;97.3
1;66592931;96.8
1;66593174;96.2
1;66593256;96.7
1;66593304;96.2
1;66594173;95.7
1;66594236;95.0
1;66594248;94.5
1;66594262;93.9
1;66594302;94.5
1;66594316;95.0
1;66594326;95.5
1;66594340;96.0
1;66594358;96.6
1;66594372;97.1
1;66594400;97.6
1;66594456;97.1
1;66594480;97.7
1;66594486;98.3
1;66594490;99.0
1;66594494;99.6
1;66594827;0
1;66594929;100
1;66600101;0
1;66650644;100
1;66654638;0
1;66676386;100
1;66676742;0
1;66676750;100
1;66678983;5
1;66678985;15
1;66678987;18.5
1;66678989;20.3
1;66678991;22.7
1;66678993;24.5
1;66678995;27.5
1;66678997;28.8
1;66678999;29.7
1;66679001;32.2
1;66679003;33.6
1;66679006;34.8
1;66679008;36.0
1;66679010;37.5
1;66679012;39.2
1;66679016;41.1
1;66679018;41.8
1;66679020;43.4
1;66679022;43.9
1;66679024;45.6
1;66679026;47.0
1;66679028;48.3
1;66679030;49.2
1;66679032;49.8
1;66679034;51.1
1;66679036;52.1
1;66679038;54.2
1;66679040;55.7
1;66679042;57.3
1;66679046;58.6
1;66679048;60.6
1;66679050;61.9
1;66679056;64.5
1;66679058;65.4
1;66679060;66.4
1;66679062;65.5
1;66679068;69.8
1;66679074;69.2
1;66679078;70.7
1;66679080;72.2
1;66679082;73.4
1;66679086;72.4
1;66679090;74.4
1;66679092;73.2
1;66679096;75.6
1;66679098;75.0
1;66679100;76.7
1;66679104;77.4
1;66679106;77.9
1;66679112;79.2
1;66679120;80.2
1;66679128;81.2
1;66679134;81.9
1;66679138;82.4
1;66679146;83.1
1;66679156;83.7
1;66679168;84.2
1;66679190;84.8
1;66679200;85.3
1;66679212;85.8
1;66679224;86.3
1;66679238;86.9
1;66679244;87.7
1;66679248;88.7
1;66679252;89.7
1;66679256;91.1
1;66679258;91.7
1;66679260;92.3
1;66679262;92.9
1;66679266;93.5
1;66679270;94.4
1;66679278;95.1
1;66679282;95.7
1;66679288;96.5
1;66679296;97.3
1;66679302;97.8
1;66679306;98.4
1;66679314;99.2
1;66679320;99.8
1;66679448;97.7
1;66679450;100
1;66679458;93.1
1;66679460;90.2
1;66679462;89.6
1;66679468;90.2
1;66679476;90.7
1;66679484;90.1
1;66679488;0
1;66679495;100
1;66679821;0
1;66679839;5
1;66679841;15
1;66679843;17.1
1;66679845;20.3
1;66679847;21.0
1;66679849;22.2
1;66679851;23.9
1;66679853;25.8
1;66679855;27.0
1;66679857;28.7
1;66679859;30.2
1;66679861;33.0
1;66679863;33.6
1;66679865;36.0
1;66679869;39.2
1;66679871;38.5
1;66679873;41.5
1;66679875;44.2
1;66679877;46.7
1;66679879;49.9
1;66679881;52.5
1;66679883;53.3
1;66679885;54.8
1;66679889;57.5
1;66679893;60.0
1;66679895;62.6
1;66679897;65.8
1;66679899;64.7
1;66679903;66.6
1;66679905;68.4
1;66679907;67.3
1;66679911;70.2
1;66679913;72.4
1;66679915;69.5
1;66679919;73.4
1;66679921;74.1
1;66679923;70.6
1;66679925;71.5
1;66679927;75.0
1;66679929;73.8
1;66679933;76.4
1;66679935;78.3
1;66679937;74.5
1;66679939;75.1
1;66679941;78.6
1;66679943;77.0
1;66679945;75.4
1;66679947;78.5
1;66679949;81.5
1;66679951;76.5
1;66679953;77.4
1;66679955;82.6
1;66679957;84.0
1;66679959;79.8
1;66679961;79.3
1;66679965;86.3
1;66679967;80.5
1;66679971;81.1
1;66679973;89.0
1;66679975;83.5
1;66679977;78.7
1;66679979;80.2
1;66679981;86.6
1;66679983;89.5
1;66679985;91.7
1;66679987;88.2
1;66679989;81.5
1;66679991;84.8
1;66679993;89.0
1;66679996;92.0
1;66679998;89.2
1;66680000;87.0
1;66680002;91.3
1;66680004;84.8
1;66680008;91.3
1;66680010;87.6
1;66680012;94.2
1;66680014;95.1
1;66680018;95.6
1;66680022;92.1
1;66680024;92.7
1;66680026;93.4
1;66680028;94.3
1;66680030;91.3
1;66680032;91.9
1;66680034;96.6
1;66680036;94.0
1;66680038;95.2
1;66680040;93.7
1;66680042;97.6
1;66680044;96.0
1;66680046;97.1
1;66680048;98.0
1;66680060;98.6
1;66680066;99.5
1;66680070;100
1;66680314;99.0
1;66680324;98.4
1;66680332;97.9
1;66680342;97.3
1;66680356;96.6
1;66680400;97.1
1;66680522;96.6
1;66680561;96.1
1;66680589;96.6
1;66680655;96.0
1;66680703;95.5
1;66680779;96.0
1;66680911;95.5
1;66680931;94.9
1;66680967;94.4
1;66681019;95.0
1;66681154;94.5
1;66681250;95.1
1;66681420;95.6
1;66682125;96.1
1;66682190;95.6
1;66682402;96.1
1;66682458;95.5
1;66682500;95.0
1;66682755;94.5
1;66682793;95.0
1;66682823;95.5
1;66682999;95.0
1;66683115;94.5
1;66683131;93.9
1;66683141;93.4
1;66683183;94.0
1;66683195;94.5
1;66683215;95.0
1;66683229;95.5
1;66683243;96.1
1;66683261;96.6
1;66683286;97.1
1;66683336;96.6
1;66683352;96.0
1;66683384;96.6
1;66683390;97.3
1;66683394;97.9
1;66683398;98.5
1;66683402;99.4
1;66683406;100
1;66683712;0
1;66683761;100
1;66688616;0
1;66740898;100
1;66745397;0
1;66754399;100
1;66756230;5
1;66756232;14.2
1;66756234;16.6
1;66756236;19.6
1;66756238;21.4
1;66756240;23.8
1;66756242;25.6
1;66756244;28.6
1;66756246;30.4
1;66756248;32.8
1;66756250;34.6
1;66756252;37.6
1;66756254;39.4
1;66756256;41.8
1;66756258;44.2
1;66756260;46.5
1;66756264;49.2
1;66756266;50.3
1;66756268;51.0
1;66756270;52.7
1;66756272;53.5
1;66756274;54.6
1;66756276;55.8
1;66756278;57.2
1;66756282;59.3
1;66756284;60.7
1;66756286;63.5
1;66756288;64.9
1;66756290;65.8
1;66756292;66.6
1;66756294;67.6
1;66756296;68.8
1;66756298;70.0
1;66756300;71.0
1;66756302;72.1
1;66756304;72.9
1;66756306;73.7
1;66756308;74.3
1;66756310;75.1
1;66756312;76.2
1;66756314;77.2
1;66756316;78.5
1;66756318;79.2
1;66756320;80.3
1;66756324;82.2
1;66756326;81.2
1;66756328;81.7
1;66756330;80.3
1;66756332;82.7
1;66756334;80.9
1;66756338;81.7
1;66756342;82.7
1;66756344;84.5
1;66756350;85.0
1;66756352;87.8
1;66756356;85.6
1;66756358;87.4
1;66756362;89.3
1;66756364;87.4
1;66756366;88.9
1;66756370;90.0
1;66756372;88.7
1;66756374;89.7
1;66756382;90.4
1;66756388;91.4
1;66756390;92.0
1;66756396;92.6
1;66756404;91.9
1;66756426;92.5
1;66756434;93.1
1;66756442;93.7
1;66756450;94.3
1;66756458;95.0
1;66756466;95.8
1;66756474;96.6
1;66756480;97.2
1;66756484;97.7
1;66756490;98.4
1;66756496;99.1
1;66756502;99.9
1;66757099;98.9
1;66757105;98.1
1;66757115;97.5
1;66757131;97.0
1;66757154;96.5
1;66757176;96.0
1;66757204;95.5
1;66757276;96.0
1;66757418;95.5
1;66757524;96.0
1;66757604;95.5
1;66757721;94.9
1;66757849;95.4
1;66758015;94.9
1;66758033;94.3
1;66758284;93.7
1;66758326;93.2
1;66758360;93.7
1;66758386;94.2
1;66758410;94.7
1;66758462;94.2
1;66758500;93.7
1;66758600;94.2
1;66758696;93.7
1;66758782;94.2
1;66758808;94.7
1;66758929;95.2
1;66759247;95.8
1;66759275;96.3
1;66759329;95.8
1;66759359;95.2
1;66759474;95.7
1;66759942;95.2
1;66760095;95.7
1;66760279;95.2
1;66760471;95.7
1;66760604;95.1
1;66760636;94.5
1;66760762;94.0
1;66760776;93.3
1;66760784;92.8
1;66760792;92.2
1;66760806;91.7
1;66760848;92.3
1;66760858;92.9
1;66760872;93.5
1;66760900;94.0
1;66760926;94.6
1;66760952;95.1
1;66761018;94.6
1;66761038;94.0
1;66761072;94.6
1;66761117;95.1
1;66761457;95.6
1;66761567;95.1
1;66761647;95.7
1;66761778;95.1
1;66761848;95.6
1;66762160;96.2
1;66762216;95.7
1;66762419;96.2
1;66762521;95.7
1;66762593;96.2
1;66762765;95.7
1;66762824;96.3
1;66762934;95.7
1;66763090;96.2
1;66763212;96.9
1;66763290;96.3
1;66763503;95.8
1;66764040;95.3
1;66764112;95.9
1;66764258;95.3
1;66764348;95.9
1;66764444;96.4
1;66764498;95.9
1;66764611;95.4
1;66764699;95.9
1;66764989;96.4
1;66765033;95.9
1;66765240;95.4
1;66765308;96.0
1;66765448;96.5
1;66765554;96.0
1;66765703;95.5
1;66765841;96.0
1;66766029;95.5
1;66766059;94.9
1;66766149;95.5
1;66766256;94.9
1;66766420;95.5
1;66766544;96.0
1;66766602;96.5
1;66766676;96.0
1;66766839;96.5
1;66766897;96.0
1;66767041;96.5
1;66767267;96.0
1;66767362;95.5
1;66767512;96.0
1;66767578;95.5
1;66767636;95.0
1;66767927;95.5
1;66768099;96.0
1;66768143;96.5
1;66768221;96.0
1;66768293;96.5
1;66768453;95.8
1;66768466;95.3
1;66768478;94.7
1;66768490;94.1
1;66768502;93.6
1;66768514;94.1
1;66768526;94.7
1;66768544;95.2
1;66768594;95.7
1;66768628;96.3
1;66768832;96.9
1;66768900;96.3
1;66769181;96.8
1;66769321;96.3
1;66769716;96.8
1;66770018;96.3
1;66770096;96.8
1;66770371;97.3
1;66770479;96.8
1;66770547;97.4
1;66770553;98.1
1;66770557;98.8
1;66770561;99.6
1;66770868;0
1;66770900;5
1;66770902;10
1;66770904;16.8
1;66770906;19.8
1;66770908;21.6
1;66770910;24.0
1;66770912;25.8
1;66770914;28.8
1;66770916;30.6
1;66770918;33.0
1;66770920;34.8
1;66770922;37.8
1;66770924;38.7
1;66770926;40.1
1;66770928;41.6
1;66770930;42.8
1;66770932;43.7
1;66770934;45.2
1;66770936;46.1
1;66770938;47.7
1;66770940;48.6
1;66770942;50.0
1;66770944;51.1
1;66770946;52.6
1;66770948;53.6
1;66770950;54.4
1;66770952;55.3
1;66770954;56.1
1;66770956;56.9
1;66770958;58.0
1;66770960;58.7
1;66770962;61.4
1;66770964;62.3
1;66770966;63.5
1;66770968;65.0
1;66770970;66.4
1;66770976;67.8
1;66770978;68.8
1;66770980;69.8
1;66770982;70.6
1;66770984;71.6
1;66770986;72.6
1;66770988;73.6
1;66770990;74.6
1;66770992;75.3
1;66770994;76.6
1;66770996;77.4
1;66770998;78.4
1;66771000;79.1
1;66771002;80.4
1;66771004;81.4
1;66771006;82.1
1;66771008;83.4
1;66771010;84.1
1;66771012;85.1
1;66771014;85.9
1;66771016;87.2
1;66771018;88.2
1;66771020;88.9
1;66771022;89.9
1;66771024;90.9
1;66771026;91.9
1;66771028;92.7
1;66771030;93.7
1;66771032;92.7
1;66771038;93.4
1;66771040;94.1
1;66771044;94.8
1;66771048;95.5
1;66771050;96.1
1;66771054;96.6
1;66771058;97.4
1;66771062;98.0
1;66771066;98.7
1;66771070;99.3
1;66771074;100
1;66771375;99.4
1;66771381;98.9
1;66771407;98.3
1;66771451;97.8
1;66771559;98.4
1;66771631;97.8
1;66771804;98.3
1;66771858;97.8
1;66771890;97.3
1;66772068;96.8
1;66772447;96.2
1;66772497;95.7
1;66772617;96.2
1;66772687;96.7
1;66772948;97.2
1;66773020;97.7
1;66773154;97.2
1;66773358;97.7
1;66773386;98.3
1;66773410;98.9
1;66773535;99.5
1;66773819;100.0
1;66773893;99.5
1;66773987;100
1;66774088;99.5
1;66774216;100
1;66775544;99.5
1;66775624;100
1;66775700;99.5
1;66776063;100.0
1;66776329;99.5
1;66776414;100.0
1;66777241;99.5
1;66777267;98.9
1;66777277;98.3
1;66777289;97.8
1;66777349;98.3
1;66777357;98.9
1;66777365;99.5
1;66777850;0
1;66777897;100
1;66783048;0
1;66827522;100
1;66831752;0
1;66845283;100
1;66845559;0
1;66845569;100
1;66847648;0
1;66847650;10
1;66847652;17.5
1;66847654;19.3
1;66847656;21.7
1;66847658;24.1
1;66847660;26.5
1;66847662;28.9
1;66847664;27.6
1;66847666;32.3
1;66847668;31.6
1;66847670;35.6
1;66847674;37.3
1;66847676;38.1
1;66847678;38.8
1;66847680;40.4
1;66847682;40.9
1;66847684;42.0
1;66847686;43.3
1;66847688;44.3
1;66847690;45.5
1;66847692;46.4
1;66847694;47.7
1;66847696;48.6
1;66847698;49.7
1;66847700;51.0
1;66847702;51.6
1;66847704;52.8
1;66847706;55.7
1;66847708;56.3
1;66847710;57.6
1;66847712;58.8
1;66847714;60.2
1;66847716;61.0
1;66847720;62.6
1;66847722;63.7
1;66847725;65.0
1;66847731;65.8
1;66847733;67.5
1;66847735;68.9
1;66847739;67.9
1;66847743;70.9
1;66847745;72.3
1;66847753;71.2
1;66847755;72.2
1;66847757;73.1
1;66847759;73.9
1;66847761;74.6
1;66847763;75.3
1;66847765;75.8
1;66847769;76.4
1;66847773;77.2
1;66847777;78.0
1;66847783;78.5
1;66847787;79.3
1;66847791;80.2
1;66847795;80.7
1;66847799;81.4
1;66847807;82.0
1;66847815;82.6
1;66847825;83.1
1;66847841;83.7
1;66847855;84.2
1;66847863;84.8
1;66847875;85.4
1;66847885;85.9
1;66847895;86.4
1;66847913;87.0
1;66847945;87.6
1;66847995;88.1
1;66848021;88.7
1;66848051;89.2
1;66848065;89.8
1;66848081;90.4
1;66848095;90.9
1;66848115;91.4
1;66848141;91.9
1;66848201;91.4
1;66848225;90.9
1;66848288;91.4
1;66848322;92.1
1;66848374;91.5
1;66848418;92.0
1;66848562;92.6
1;66848570;93.2
1;66848574;93.9
1;66848578;94.6
1;66848582;95.4
1;66848584;95.9
1;66848588;96.9
1;66848592;97.6
1;66848598;98.4
1;66848606;99.0
1;66848614;99.7
1;66849011;99.1
1;66849017;98.5
1;66849025;97.9
1;66849037;97.3
1;66849055;96.8
1;66849067;96.3
1;66849081;95.8
1;66849097;95.2
1;66849111;94.7
1;66849125;94.2
1;66849139;93.6
1;66849197;94.1
1;66849231;94.6
